sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021,sbt1_2022,sbt1_2023
48.8771,23.7717,31.8344,30.9471,35.7045,15.1593,12.17,24.8905,21.9582,23.6119,23.0627,43.633,25.8423,13.059,14.4498,7.28332,8.50734,7.19648,10.8751,19.3524,22.3719,25.557,33.5146,34.2021,37.687,31.117,28.3904,24.1269,44.557,84.7494,83.8616,75.8302,55.7839,38.0325,38.3296,34.703,39.4471,57.7323,43.2301,31.9263,30.3205,41.0035,36.0435,27.0927,19.7983,24.3931,35.5357,39.0977,36.1408,32.8004,26.1258,24.5384,26.8751,20.073,13.8967,7.74632,6.05126,5.38486,7.13508,7.56343,7.46228,7.35321,12.2615,13.8761,18.7308,20.0316,21.734,26.0267,37.3174,33.0872,26.726,24.1389,22.028
48.6896,22.9469,32.8238,37.1531,39.9291,16.9084,13.1583,22.7009,24.3648,25.8487,20.0159,35.0197,26.7128,14.765,13.0049,5.72503,7.88536,10.1661,13.2226,21.6499,25.5483,28.871,39.0891,41.4159,44.2229,35.9661,33.9333,27.0972,44.1058,80.8296,79.148,69.217,49.618,35.0795,38.7617,36.1781,41.4097,58.0381,44.2957,33.0899,32.2196,43.4672,36.4849,29.3744,21.2365,24.1746,32.9736,34.3965,30.7182,28.0311,21.9889,21.3769,24.7672,18.2909,12.9264,7.53462,6.47275,6.10813,8.59111,9.09737,8.82163,8.54236,13.8151,14.8166,18.9521,20.2208,21.2149,23.8424,35.127,30.6059,25.1016,28.244,28.1968
54.7619,28.5267,37.4229,40.1214,44.3224,16.8414,12.329,23.464,24.0431,28.2956,29.6155,40.5144,24.9533,13.7877,10.4945,8.04779,12.2935,10.6804,13.3233,20.0664,22.8329,27.429,35.8428,37.8186,41.1329,35.2019,33.7544,27.2654,48.0772,88.7271,89.5662,80.887,57.716,39.3309,38.4742,35.3499,41.4305,57.0667,42.1722,30.5088,28.7115,40.4087,34.7629,26.7085,17.7323,19.6291,28.4188,32.6858,29.5448,26.7601,21.176,20.6566,24.7724,19.2908,14.1934,8.15207,6.45976,6.74151,10.1509,10.2533,9.6038,9.26782,15.1472,16.1435,19.3532,19.1949,19.5714,24.4715,37.0794,31.6909,26.9948,27.8667,25.1298
64.9845,40.5609,47.4521,41.463,42.5357,17.8093,12.0672,18.8709,21.3425,24.6365,23.3988,35.4073,24.6696,14.0739,9.52754,5.44562,7.7342,6.94509,9.65017,17.0176,20.2472,22.5691,30.4161,31.0341,33.867,27.0572,22.9353,16.2128,31.1457,65.554,67.5594,62.317,46.318,32.6171,34.166,32.4134,37.5403,52.4452,39.2176,29.695,29.7468,41.9487,35.9439,27.9767,20.0456,22.7324,32.887,34.3518,29.6787,26.6882,20.4652,21.1042,26.7665,21.6226,15.9253,9.21383,7.32304,7.33555,10.3394,9.87252,8.75471,8.07944,12.5351,13.6101,17.7704,18.5362,19.6783,24.3155,38.7459,35.1855,29.3186,24.2242,20.6427
56.3112,27.9194,35.737,34.9962,37.3376,13.9834,13.1611,19.6349,21.1379,25.181,24.0298,43.6023,24.613,12.7751,13.6846,6.66534,10.3701,10.6434,14.5285,23.5747,27.5226,31.7354,40.1132,40.4205,42.7636,33.498,29.0552,19.743,31.3959,57.9337,59.8282,55.9632,42.8792,30.2082,32.2923,30.7209,36.0686,52.7504,40.0983,30.5453,27.8084,37.7119,32.8051,26.2489,17.933,21.5675,31.7404,36.4709,34.0609,31.2918,25.4175,25.5383,29.7155,23.1402,15.8185,8.36042,6.75131,6.11172,8.35744,9.33558,9.57107,9.73175,16.2053,18.5286,24.1497,24.0896,23.7746,25.0603,32.2099,24.4327,17.7705,13.3161,10.0849
42.5739,22.5206,33.6098,34.8738,37.1998,16.0953,13.2298,20.5475,21.4881,24.0078,23.7584,39.935,23.5783,13.175,14.9333,5.55237,8.53669,10.5261,14.1852,22.4062,27.0412,31.5339,40.6316,41.1597,43.2259,33.1865,28.5527,18.9452,34.1614,70.9541,76.9752,77.6166,60.754,44.2717,48.0126,43.7669,48.8786,67.0963,48.2934,34.2163,32.7543,47.0371,40.7455,31.8805,23.2019,27.0164,39.0295,42.9,37.3317,34.4793,25.4152,22.8296,25.7423,18.1145,11.6449,6.12537,5.40172,5.30356,7.75403,8.72796,9.4509,9.95334,16.6364,18.3309,22.1471,20.7113,17.9664,18.2395,26.2489,21.7402,19.0533,23.7789,30.1366
39.7162,18.7448,29.9517,33.3461,39.2154,15.3328,11.4327,19.228,19.6262,22.4376,19.1669,33.827,23.9384,17.6651,18.1216,5.64526,7.53368,10.6537,15.1575,25.1347,30.0362,33.9928,42.024,40.7465,41.9028,32.1457,27.5598,18.5677,31.5699,60.6783,64.7651,61.9768,46.8183,33.072,33.6787,30.1461,34.0194,45.9686,33.2271,23.9856,23.0616,34.2335,31.3549,26.5701,19.2066,23.4057,34.3314,40.8438,39.5516,37.3309,29.3838,27.1936,30.6962,21.3937,14.1178,7.44424,6.02404,5.38468,7.34537,8.73353,9.83856,9.77882,15.9921,17.4425,21.8944,22.4554,21.8491,23.0386,31.9007,26.921,22.8661,28.1012,35.9086
35.1914,18.7994,30.5503,29.807,35.7927,11.7684,7.71344,16.8729,19.3715,24.1678,20.4954,37.7015,26.4772,11.8291,8.06831,5.11084,7.9027,8.1328,11.3086,19.1316,23.6205,26.434,34.3772,35.4194,38.073,30.7098,27.6373,17.4083,29.6268,58.4588,62.4826,60.0551,45.9682,32.2521,33.2213,30.7498,34.4755,49.1117,37.6268,28.7844,28.59,40.845,35.7042,28.8947,20.0585,23.5915,33.7381,39.1562,36.2416,33.5037,25.9992,25.063,28.8376,21.2041,14.5295,7.7343,6.07603,5.58311,7.64596,8.40244,9.15462,9.27877,14.755,16.9231,22.1015,22.0911,21.9623,24.1138,34.0365,27.7103,21.2487,17.4774,13.3484
34.841,16.1889,30.1135,32.2128,38.3609,18.1207,15.6924,24.1151,25.5805,28.5482,26.2642,39.6024,28.7219,18.3413,11.7301,7.20008,9.90737,9.35556,10.5868,17.6332,21.3748,24.0638,31.6748,32.287,36.3053,31.9949,31.3199,26.4722,45.6927,84.1051,80.701,68.8314,47.4554,31.4192,32.2552,29.4577,33.0181,48.6466,37.8927,29.7219,30.3108,43.9586,39.7933,33.428,24.3774,29.3861,42.1059,45.629,39.4401,33.1395,22.7606,20.8667,23.2355,17.446,13.6902,7.5926,6.25647,6.06299,8.7395,9.66019,9.59362,8.95458,13.0824,14.0384,17.7151,17.1905,17.4379,19.169,27.5058,26.6985,26.7597,33.3482,37.9157
53.4426,29.9263,42.95,44.9761,44.4897,23.9812,16.0913,20.964,21.446,24.3605,25.2599,40.1289,26.8033,13.3521,10.1374,4.4147,5.77718,7.18941,10.2768,17.3597,23.0089,27.2173,37.6362,38.7228,42.3478,36.3121,32.9005,24.5221,40.7993,75.6334,74.6062,67.4517,50.0169,34.8543,35.4349,33.1653,40.0638,61.0076,47.1626,36.1335,35.7636,47.7165,39.8976,31.6962,22.1195,25.2799,34.1724,35.3775,30.839,26.1314,18.3485,16.3761,19.765,16.2376,12.9485,7.76291,6.79285,6.93048,10.3956,11.3664,11.5017,11.064,16.2968,17.2073,21.4895,19.9251,18.3705,19.8854,29.8797,24.8297,20.7349,21.0159,20.1487
46.0252,23.157,34.3006,35.2942,38.1106,15.8041,10.9355,15.9428,17.8227,20.76,17.6335,35.3092,22.0199,9.24937,7.96861,3.76005,3.31761,4.49694,7.50384,14.3984,18.3675,22.6566,31.5824,32.5131,34.6108,27.3342,24.6704,16.4571,29.3687,58.468,61.5091,58.7878,44.5069,32.4084,33.8668,32.4945,38.8319,55.4112,42.0497,31.7945,31.1883,42.9046,36.4565,26.911,18.3801,21.1542,29.5565,30.8847,27.8694,24.8141,19.1148,18.415,22.1753,18.0332,15.122,9.81493,8.80762,8.28286,11.4476,12.7092,12.6131,11.7394,16.7088,18.0073,23.7462,23.0032,21.8786,24.0611,31.6011,23.907,16.5651,13.7654,11.5547
43.1527,19.5568,29.1125,26.7534,29.8479,10.0075,8.90477,15.5788,15.1847,18.7777,16.3331,30.9161,21.8328,10.0304,11.5331,5.75516,5.21786,5.80622,9.232,16.2325,21.1325,25.1186,32.9054,33.1135,36.4833,28.8982,26.0455,17.4611,30.3026,59.5141,65.1048,64.622,51.2874,37.5737,39.4827,36.2917,41.458,56.3249,41.0101,29.5955,28.2341,40.4511,34.625,26.4151,17.8043,21.0052,30.571,33.4435,30.2541,26.523,20.7644,20.5643,24.077,19.7119,15.7655,9.67499,8.59584,8.99464,12.891,13.6678,12.9683,11.4128,15.8467,15.8108,18.944,17.7,16.6011,17.6337,24.5427,21.3634,19.2016,22.2915,25.0689
45.2314,21.7776,30.1223,31.615,33.0328,12.8086,8.09394,14.8971,17.7899,22.6122,21.8289,35.7304,24.7899,20.5306,29.2617,8.88681,7.73265,9.10719,13.3719,20.479,23.6545,27.4398,34.3422,35.9157,39.5315,30.8757,26.8841,17.6722,32.2661,67.7126,69.7406,65.6009,50.4748,35.8698,37.6101,34.8401,39.853,57.2006,43.3928,33.355,33.5317,46.2842,40.8316,32.131,22.1429,26.5593,37.0996,35.8837,29.8336,24.0933,16.9191,15.79,19.9291,15.7116,12.2347,7.93282,7.63533,8.16421,12.278,12.695,11.7601,10.425,14.5973,14.1185,17.036,16.9143,17.1717,20.0027,29.6444,27.4637,24.9561,27.8067,30.9405
43.2985,21.03,31.0638,31.0358,35.5075,15.1227,9.37221,19.2664,16.6298,22.1107,21.8466,36.1096,25.0757,12.1198,17.1777,6.42961,8.28442,8.13684,11.117,19.5753,23.6922,27.4418,34.5791,34.743,37.3443,29.0165,24.844,17.9899,31.8023,62.5948,64.3516,59.521,45.3197,31.9439,33.2125,30.7188,37.0321,53.4203,41.1775,32.3858,33.2351,47.7394,42.4109,33.9377,24.5574,29.7322,43.423,47.6864,41.6613,34.3868,23.5539,19.899,21.8152,16.5974,12.6545,7.191,6.13626,6.42376,9.73721,10.8204,10.6913,9.78165,14.3459,14.7137,16.8733,15.4555,14.1957,14.3954,21.0272,19.7613,20.2163,28.4168,40.0692
40.4064,20.5374,29.1459,29.3043,36.3294,14.8539,9.96079,20.5772,22.2853,27.0214,25.7808,42.6531,32.0578,20.4529,26.7893,14.4192,13.2798,10.2279,12.8486,20.6892,25.2097,28.1184,36.6973,38.3207,42.8876,34.5227,30.4549,22.0951,36.2126,65.8607,62.816,55.2283,39.0257,25.697,27.28,25.6458,30.2637,45.8459,36.1568,28.6142,28.3164,39.7469,33.5428,25.6371,17.9642,22.0672,32.3119,35.506,31.476,27.0654,20.821,21.3203,25.3319,19.6783,14.7341,9.16028,8.32583,9.19045,13.4149,13.8126,12.9931,12.3349,19.0153,19.3043,22.5323,20.4282,18.4821,19.7148,28.4835,21.7528,15.3553,13.4843,12.1787
43.9472,23.4917,34.5196,38.9007,41.9788,13.4687,8.43116,17.5712,17.7406,21.4363,20.8515,36.6063,26.2899,17.8767,17.1756,6.88821,8.34965,8.18437,11.0602,17.631,22.577,25.0575,31.0208,32.3406,36.2326,28.6951,25.7794,18.4791,33.8952,67.2192,67.0878,60.7364,44.7178,31.3141,33.8529,31.7767,37.1637,55.4282,42.9433,32.6762,32.5271,44.272,36.9613,29.0361,20.1422,23.2885,33.9488,37.4963,33.4789,31.0892,23.9264,23.6208,26.8218,19.3461,13.9396,7.44246,5.82189,5.19247,7.30469,8.69962,9.7458,10.1004,16.5967,17.7573,21.1794,20.9094,20.2821,21.7073,30.373,25.9697,22.4142,24.9999,27.7816
43.9558,20.709,30.6101,28.5554,34.5176,14.6987,10.7321,20.1172,19.4815,23.3909,21.9727,35.5812,27.7312,14.5787,12.5239,5.75689,6.96684,6.21901,9.30599,17.683,22.9718,26.1577,33.6735,33.8416,37.4535,30.4553,27.4967,19.7021,31.2966,56.4763,55.9023,49.9627,36.8701,26.2283,29.6105,29.7992,37.3548,57.4157,45.7665,35.38,33.6039,43.602,36.7578,28.4739,18.7833,21.6215,30.797,33.7255,30.1071,27.3868,21.0984,21.1174,25.082,19.722,15.4588,8.53096,6.65828,5.91516,8.14563,9.25187,9.81928,9.87211,16.0384,16.6183,19.5881,18.7984,18.5086,20.5535,30.3184,26.2613,24.2765,28.3593,30.7319
43.0224,18.1793,28.1126,32.9919,36.3817,14.7989,12.5471,17.7989,20.024,24.0305,20.8701,30.9744,24.7583,18.3238,23.1619,6.52488,5.22715,7.23769,10.9134,19.4868,23.076,27.2401,36.5646,39.2391,42.0875,32.3448,27.8867,20.7644,36.0161,67.0906,66.8428,58.8118,42.3912,28.365,29.7654,29.4875,35.8966,51.4913,39.7582,30.6947,30.5004,41.441,35.2459,27.303,18.4153,20.894,29.912,34.1882,29.9181,26.4542,20.92,20.26,23.5619,17.9105,12.062,6.79467,6.17341,6.44868,10.109,10.8392,10.4141,10.1645,15.9859,16.5713,19.7467,18.6296,18.1912,22.7739,38.4769,34.7264,32.3542,42.7834,51.2096
45.5631,22.2705,30.8394,30.9088,33.9147,10.1974,7.49932,15.1399,16.3433,19.7257,17.1752,37.6395,23.2957,14.8387,20.3078,6.20835,5.37117,5.12922,7.69481,14.6449,18.9107,20.3997,26.0778,26.7427,29.6776,23.7639,19.4122,10.9829,20.6022,42.7041,45.5974,42.9576,32.6279,22.2991,23.6461,23.9322,30.4809,45.5876,35.8613,28.5427,29.1812,41.3262,35.5397,27.3987,18.6891,21.1247,29.421,32.4503,30.0667,28.0425,22.5555,23.0986,28.5695,22.5258,16.9187,9.44751,7.18669,6.41078,8.74526,8.89829,8.52947,8.56253,14.2758,15.8785,20.7659,21.8846,23.3742,27.8861,39.8584,35.0972,28.8707,24.2046,20.5291
46.0667,26.6883,38.2058,35.7375,39.2379,16.0573,11.5659,20.2921,21.3304,25.1255,20.3185,30.9744,25.3005,16.6615,14.8217,8.87619,13.7639,11.2677,12.6121,16.9627,19.2879,23.472,30.2715,30.912,34.0088,27.0405,24.4218,17.0492,30.157,58.6584,63.4278,61.441,46.5338,32.2095,32.4777,28.8722,31.2252,43.8423,33.295,25.8978,25.5127,36.8419,32.0757,25.7478,18.7587,21.7592,31.7854,35.4219,32.1855,28.9604,22.581,22.5475,27.744,20.8512,15.4508,8.73702,6.97619,7.1968,10.8366,11.4995,11.4828,11.0199,15.9622,16.7503,20.8933,20.293,20.501,21.8868,29.2584,25.6977,22.5899,25.3215,28.7249
41.159,23.3286,33.9794,33.018,36.7623,16.1202,9.70135,19.3308,17.5931,22.6287,22.4505,36.9048,28.0679,16.1199,14.0533,8.0386,10.6071,8.68415,10.0006,15.1648,17.7363,20.6198,26.4127,27.6811,30.4833,24.0571,21.369,14.1472,26.7023,55.6894,62.5154,62.1497,47.9564,32.6518,32.1773,29.5951,33.8142,48.7703,35.9265,27.3201,27.0293,38.4717,34.3822,28.111,19.643,22.8048,33.2046,36.7345,32.7656,28.7983,21.4613,19.6053,23.7487,17.5002,13.0882,7.54285,6.48079,6.04502,8.2325,9.05788,9.38006,9.85117,16.3759,17.658,21.6972,22.2101,22.5417,26.8577,41.4148,35.2044,27.3505,25.1058,24.2858
34.5289,13.0333,22.6478,28.6948,33.187,12.7208,8.44909,17.2179,18.9743,22.9192,17.9504,33.2003,24.5878,14.0906,11.9313,4.18626,4.61256,7.46897,10.0816,15.7844,21.2671,25.442,34.0749,36.1048,39.4068,31.6519,28.3342,19.9396,33.326,62.0658,63.7715,57.9509,43.0165,29.1192,28.9572,27.2896,32.1928,46.7105,36.6507,27.9539,27.4244,41.9681,36.8627,28.2961,20.4906,24.2334,34.9309,39.3514,36.2384,32.732,25.7536,25.4504,29.9422,23.1495,18.2288,10.5831,8.3949,7.69844,10.0406,9.97909,9.35786,8.24428,11.7748,12.413,15.6905,16.9971,18.5705,23.083,38.0597,31.361,22.0886,17.2646,14.2974
55.5104,27.7951,35.6526,35.7484,37.3513,14.8292,7.90171,18.3008,22.2119,25.285,27.0198,40.5016,27.3805,14.2981,13.1048,5.68759,7.82409,9.02697,11.5239,17.1371,20.223,23.6327,30.6781,31.0972,33.5779,26.2956,23.3355,15.227,28.0392,58.1711,61.3788,57.6397,44.6291,32.1888,34.3787,32.6041,39.7379,58.6651,44.2453,32.813,32.8002,46.7276,39.6043,30.5049,21.2259,23.9451,33.7184,35.7849,31.3605,28.6289,21.543,19.443,22.0329,16.6996,13.5547,8.30769,7.45084,6.53187,8.4066,9.16572,9.53812,9.28554,14.4442,16.2937,20.8539,21.41,21.8348,25.9445,39.6922,31.0199,21.3106,17.1625,14.9177
56.6843,25.2087,34.4635,36.767,38.6168,14.356,11.8266,20.266,20.3559,23.2595,22.4705,41.6917,27.7046,14.4183,15.257,4.75163,4.71675,7.3183,10.9286,19.1447,23.4358,25.0105,32.2925,32.4087,36.0118,29.2199,26.3842,17.5823,30.3076,57.1672,60.9559,58.2784,44.7383,33.469,37.8298,36.2742,40.6462,54.9357,40.9416,30.3862,31.1376,47.787,43.6022,34.6566,25.4422,31.2146,43.8442,47.1862,42.0297,36.8182,26.0792,23.0612,23.8593,15.6784,10.5575,5.12992,4.2406,4.33383,6.67652,8.37925,9.30717,9.99431,16.8021,18.4799,21.9377,20.0047,17.1498,17.2511,24.7891,23.2095,27.0761,42.3162,54.3457
46.1869,21.9512,29.9036,27.7943,31.0773,9.93954,8.73865,19.1023,20.7284,25.0665,28.5647,44.3365,26.7578,19.0429,15.6169,4.42244,5.41374,8.32319,12.4165,20.2804,24.7179,27.4069,36.6062,37.8119,40.6612,32.1567,28.0285,20.5352,35.4118,67.0015,66.6576,60.3773,45.2299,31.9291,34.7767,34.3116,42.0747,63.1669,50.3752,38.8174,39.3074,54.7155,46.5711,35.326,24.073,26.8626,35.7211,36.4921,30.3476,24.9807,16.808,15.1413,17.7698,13.6172,10.2647,6.15703,5.55247,5.74752,8.74744,9.75756,9.65506,9.02148,13.6167,14.1006,17.5663,17.2809,17.4391,21.0114,32.8164,32.9986,34.2292,46.7122,64.4398
44.1339,27.6804,36.7118,29.8661,30.3192,12.4456,9.02987,15.1092,16.5419,21.0691,22.2906,40.5418,28.3595,15.7605,10.2141,6.56662,7.70162,6.8504,9.22596,15.989,19.0594,20.5548,28.5134,31.0794,34.985,29.7551,27.5046,20.488,35.6544,66.9012,67.4125,60.8888,43.5935,29.5333,30.1607,28.6079,34.2279,52.5077,42.7186,34.2153,35.8257,52.8616,45.7081,36.4596,25.6987,29.3723,39.5862,40.2691,33.8814,27.9035,19.3168,17.1569,19.6796,15.286,10.9567,6.3038,5.65207,6.18288,9.57881,11.3415,12.1874,11.9017,17.8492,18.8373,22.6357,19.8544,17.7945,19.1448,27.7023,23.7555,19.9638,21.7382,25.5067
39.5433,18.9604,26.765,25.0408,27.3199,11.8646,11.6494,18.2187,16.9804,21.3124,19.6751,33.9788,22.7245,10.6702,9.27993,5.61439,7.86497,7.27465,9.03471,14.8896,18.8468,21.6988,29.3732,31.0244,34.6688,30.1857,27.7904,19.0481,34.4786,67.3381,67.5561,60.9699,45.2838,31.6952,33.2769,32.3634,40.213,60.9091,48.6614,38.2039,39.1146,54.8663,46.3517,35.566,23.9933,26.8394,35.8768,36.9609,32.1454,28.6386,20.6503,18.1245,20.9109,16.3978,12.0132,6.76466,6.14582,5.88384,8.0572,9.18804,9.54267,8.97407,13.6549,14.4457,17.6344,17.5282,18.4601,22.5162,33.4782,29.5122,24.7875,22.6676,21.4129
42.8138,22.7292,32.2052,26.9038,27.7984,9.82131,7.35197,15.9474,20.131,24.3476,19.7145,32.8593,22.397,12.6794,13.1832,4.37337,4.46378,4.94088,7.6685,13.9121,17.3999,19.19,25.4871,26.8385,30.9354,27.4037,26.1121,18.1485,31.6911,59.445,60.5116,55.2625,40.8448,27.995,29.1875,29.5761,38.7475,60.6203,48.1565,37.676,38.4858,52.0436,44.0078,32.7118,22.2149,24.1467,32.7713,34.7313,30.1835,26.4821,20.4079,19.1379,22.6506,17.5288,12.4364,7.07863,5.91399,5.9728,9.03625,10.6145,11.4751,11.0778,16.5534,18.6835,24.3015,23.1873,21.3917,23.707,33.0601,23.9733,15.8663,12.1933,9.98786
55.3264,32.401,41.2943,39.0109,39.1676,14.0108,9.14995,17.7894,19.4141,22.9295,21.602,38.3536,28.1244,14.5176,11.3682,5.8956,6.14392,5.69689,7.81041,14.7572,19.8616,21.915,29.7985,31.5089,34.9397,28.9699,25.7519,16.3216,29.5461,59.0611,61.1775,56.551,41.6459,30.5178,35.7477,35.7939,42.7831,62.0875,48.9934,38.3108,40.5228,55.4553,47.9085,38.5607,25.951,28.5631,38.866,40.0104,33.4047,28.0838,19.1609,17.6748,21.0577,15.7764,11.9192,6.52299,5.66739,5.62377,8.07319,9.12709,9.42307,9.01747,13.435,14.5864,18.704,18.2727,18.0303,21.5215,33.0626,28.2381,22.8184,23.5138,24.0852
40.6158,15.5002,25.3626,30.437,35.2658,16.2228,12.8355,22.3116,20.7169,25.5176,22.0316,37.9375,22.884,15.348,14.484,4.67621,4.53159,4.81272,8.0509,15.3259,19.3802,21.7334,29.4763,29.5855,31.9134,25.1461,22.7006,16.061,29.8078,58.8724,65.3773,63.8917,48.4299,34.5495,36.0999,33.2895,38.3265,53.2765,39.8572,30.1686,29.1634,40.6462,35.9345,28.1547,20.3088,24.2989,35.846,39.4174,35.8586,32.8173,25.0629,22.7782,25.3557,17.3444,11.8241,5.87344,4.59098,4.68162,7.16271,7.98983,8.48448,9.00045,15.301,16.8871,21.199,21.8179,22.2975,26.4137,39.5018,34.0817,29.1766,32.441,33.9929
46.4708,21.5737,28.9891,28.9536,33.2477,16.2033,11.9853,21.0402,18.42,23.0386,22.4513,38.6673,22.1705,10.9235,10.5542,3.79612,5.12398,7.03286,10.7745,19.2315,23.1207,25.3072,31.6212,31.762,34.9287,28.9076,25.0974,16.7164,28.8756,56.4478,59.0611,56.9,44.4434,32.2427,35.3507,34.0922,41.1856,59.5308,46.0304,33.9618,31.7204,42.1763,34.9459,26.7373,17.9499,20.4255,28.0077,30.8178,28.0327,25.8062,20.7516,21.6958,28.3173,22.6896,17.6564,9.60432,7.0033,6.28681,8.48318,8.12746,7.62237,7.58422,12.6824,14.5047,18.906,20.7496,22.2407,26.3841,42.1144,36.9001,28.9456,20.3838,14.3738
48.2559,20.1284,30.9931,35.9133,39.7127,14.8479,13.2077,23.6605,25.0342,26.3847,23.9984,40.8854,27.8602,11.7846,7.24566,5.19086,6.93423,8.32136,10.3506,16.3017,19.9521,22.2828,30.4404,32.1477,37.6324,32.7832,30.6447,23.3174,39.8941,76.1716,75.3471,66.405,47.2314,31.2947,31.1376,29.2727,34.7323,51.4151,40.7256,31.432,30.9453,43.041,35.9526,27.7374,19.806,23.3051,33.7468,37.9881,35.0329,33.3419,26.6177,26.5475,30.5912,23.3509,17.7005,9.28338,6.24735,5.62708,7.91069,8.14034,7.93317,7.88713,12.9438,14.8349,19.9513,21.1338,22.9739,26.8721,39.1793,30.8017,22.1553,15.9827,10.8665
47.8152,20.6555,28.106,30.1526,34.0119,14.8228,11.8062,20.0193,16.4861,21.0868,20.5145,36.9364,28.033,16.1296,16.1816,6.63823,7.96902,7.15044,9.57844,16.502,19.392,23.4177,31.7461,33.3361,37.8753,33.1169,31.7077,26.5034,46.2081,88.769,89.8855,81.4292,58.7751,39.6919,38.9938,34.7996,38.8538,53.4157,39.9382,29.599,29.086,41.4389,36.2666,28.8178,20.5548,25.2814,37.0014,41.0093,35.7339,30.1921,22.5049,20.9323,23.5434,16.929,11.7182,6.58,5.80029,5.50334,7.98124,8.92488,9.33493,9.35329,15.1171,16.9178,21.2324,22.1789,23.1248,26.6555,40.5051,33.0047,24.3573,18.4376,14.8294
51.5492,25.9361,33.5557,32.7998,35.8358,14.2636,9.92887,16.2038,17.9321,24.2393,24.896,42.4866,28.5035,13.4444,16.9568,7.31726,12.5452,10.5157,11.6672,18.241,21.2924,23.7256,30.8923,31.2758,34.8064,28.4124,25.9927,19.5604,35.9997,72.6522,76.8084,73.0591,54.7593,37.3115,38.1219,34.0462,37.2275,49.2266,36.0514,26.9244,26.8341,41.0024,36.5269,29.7516,20.9225,24.7558,34.4979,35.624,31.8165,27.9213,21.4785,19.369,22.5152,18.0902,14.3159,8.34799,7.5901,7.62077,10.3245,11.0523,10.8997,10.1835,15.2752,16.5868,21.3125,20.1769,18.4584,20.7395,32.7291,29.6527,26.6124,31.103,36.8245
53.6858,23.3506,32.4221,37.0281,41.1071,16.1629,11.7745,19.3561,20.5329,25.7589,26.7064,46.916,34.1328,17.6955,16.8253,6.7733,8.58893,8.52939,10.2752,15.0595,18.9747,21.8509,27.851,29.2302,34.9859,30.0054,27.9911,18.8494,35.6093,73.0699,75.8545,68.3442,48.6255,31.5201,31.5467,29.2077,32.1198,44.1576,34.121,26.4608,25.7917,37.5798,33.283,28.5674,21.425,25.9655,37.6579,39.4664,35.5963,30.82,22.8883,20.9126,22.5397,16.4565,12.4981,6.42501,5.43951,5.19614,7.54535,9.31899,10.2243,10.6276,17.9895,18.9145,22.1555,20.918,19.5095,22.967,34.9834,30.1868,27.1702,34.9902,41.1291
39.3223,17.5376,27.1446,28.2019,35.5345,11.7251,9.99616,20.0721,17.5517,24.5559,21.5618,33.1204,25.857,20.4542,20.2887,6.62399,6.94147,6.849,9.83948,16.3602,21.2827,24.8055,31.9831,34.5664,39.0832,33.7404,31.001,22.4944,35.7791,61.9343,61.4247,55.9722,40.3871,26.864,27.3359,27.2832,33.7765,49.9375,40.222,31.0917,31.0799,46.2894,41.7274,33.4859,23.7031,28.113,39.9625,43.3042,40.0865,37.061,29.2918,28.3074,33.3189,22.5546,14.1084,6.47899,4.59744,4.14093,5.85409,6.87267,7.76968,8.13927,13.219,15.8339,21.9351,22.6599,22.3399,23.0935,29.9255,24.5041,20.1207,23.3875,25.8421
45.2518,16.1755,24.7104,26.6586,34.2908,14.4258,8.90062,19.2746,17.6832,22.2925,20.9056,43.3603,29.0029,16.4627,15.2203,6.63848,8.55177,8.55028,10.5767,15.6959,18.6709,21.3859,28.1158,30.6033,35.5014,29.6743,27.4867,21.6291,36.2514,64.5944,62.8183,54.9079,40.1609,26.8388,27.4916,27.2975,34.3898,52.4117,42.6724,34.1936,34.1708,50.2536,44.9003,37.1286,26.4443,32.7919,45.9366,48.276,41.0951,34.1828,24.2898,21.1771,22.7278,16.0958,11.5786,6.52402,5.6791,5.98907,9.09508,9.65141,9.26564,8.78156,14.5406,14.883,17.8589,18.1603,18.6925,22.3404,34.8116,27.5463,17.7188,11.1148,7.93462
